ts_iso,symbol,action,side,price,qty,reason,pnl_usdt
2025-08-25T02:28:29+00:00,BTC/USDT,EXIT,LONG,0.00971097,5218.10712417,,0.47469642
2025-08-25T02:28:29+00:00,BTC/USDT,ENTER,LONG,0.00978000,5135.16619179,smart_limit_entry,
2025-08-25T02:28:29+00:00,BTC/USDT,EXIT,LONG,0.00977098,5135.16619179,,-0.04633460
2025-08-25T02:28:29+00:00,BTC/USDT,ENTER,LONG,0.00977000,5140.18512031,smart_limit_entry,
2025-08-25T02:28:29+00:00,BTC/USDT,EXIT,LONG,0.00981098,5140.18512031,,0.21064993
2025-08-25T02:28:30+00:00,BTC/USDT,ENTER,LONG,0.00991000,5068.63179836,smart_limit_entry,
2025-08-25T02:28:30+00:00,BTC/USDT,EXIT,LONG,0.01005101,5068.63179836,,0.71470243
2025-08-25T02:28:30+00:00,BTC/USDT,ENTER,LONG,0.01003000,5011.55296542,smart_limit_entry,
2025-08-25T02:28:30+00:00,BTC/USDT,EXIT,LONG,0.01015101,5011.55296542,,0.60647308
2025-08-25T02:28:30+00:00,BTC/USDT,ENTER,LONG,0.01000000,5029.61998972,smart_limit_entry,
2025-08-25T02:28:31+00:00,BTC/USDT,EXIT,LONG,0.01001100,5029.61998972,,0.05533085
2025-08-25T02:28:31+00:00,BTC/USDT,ENTER,LONG,0.00998000,5039.97659716,smart_limit_entry,
2025-08-25T02:28:31+00:00,BTC/USDT,EXIT,LONG,0.00974097,5039.97659716,,-1.20468545
2025-08-25T02:28:31+00:00,BTC/USDT,ENTER,LONG,0.00967000,5195.31873499,smart_limit_entry,
2025-08-25T02:28:31+00:00,BTC/USDT,EXIT,LONG,0.00964096,5195.31873499,,-0.15085127
2025-08-25T02:28:31+00:00,BTC/USDT,ENTER,LONG,0.00958000,5243.33920706,smart_limit_entry,
2025-08-25T02:28:32+00:00,BTC/USDT,EXIT,LONG,0.00940094,5243.33920706,,-0.93887232
2025-08-25T02:28:32+00:00,BTC/USDT,ENTER,LONG,0.00948000,5293.69683415,smart_limit_entry,
2025-08-25T02:28:32+00:00,BTC/USDT,EXIT,LONG,0.00946095,5293.69683415,,-0.10086610
2025-08-25T02:28:32+00:00,BTC/USDT,ENTER,LONG,0.00935000,5366.75964521,smart_limit_entry,
2025-08-25T02:28:32+00:00,BTC/USDT,EXIT,LONG,0.00934093,5366.75964521,,-0.04865504
2025-08-25T02:28:32+00:00,BTC/USDT,ENTER,LONG,0.00932000,5383.77359770,smart_limit_entry,
2025-08-25T02:28:32+00:00,BTC/USDT,EXIT,LONG,0.00936094,5383.77359770,,0.22039016
2025-08-25T02:28:32+00:00,BTC/USDT,ENTER,LONG,0.00934000,5373.42499341,smart_limit_entry,
2025-08-25T02:28:32+00:00,BTC/USDT,EXIT,LONG,0.00936094,5373.42499341,,0.11249803
2025-08-25T02:28:32+00:00,BTC/USDT,ENTER,LONG,0.00927000,5414.60780363,smart_limit_entry,
2025-08-25T02:28:32+00:00,BTC/USDT,EXIT,LONG,0.00933093,5414.60780363,,0.32992830
2025-08-25T02:28:32+00:00,BTC/USDT,ENTER,LONG,0.00929000,5404.72666895,smart_limit_entry,
2025-08-25T02:28:32+00:00,BTC/USDT,EXIT,LONG,0.00932093,5404.72666895,,0.16717901
2025-08-25T02:28:32+00:00,BTC/USDT,ENTER,LONG,0.00931000,5394.01393177,smart_limit_entry,
2025-08-25T02:28:32+00:00,BTC/USDT,EXIT,LONG,0.00935094,5394.01393177,,0.22080396
2025-08-25T02:28:32+00:00,BTC/USDT,ENTER,LONG,0.00938000,5354.93708985,smart_limit_entry,
2025-08-25T02:28:32+00:00,BTC/USDT,EXIT,LONG,0.00942094,5354.93708985,,0.21924183
2025-08-25T02:28:32+00:00,BTC/USDT,ENTER,LONG,0.00938000,5356.10575635,smart_limit_entry,
2025-08-25T02:28:32+00:00,BTC/USDT,EXIT,LONG,0.00940094,5356.10575635,,0.11215685
2025-08-25T02:28:32+00:00,BTC/USDT,ENTER,LONG,0.00939000,5350.99891771,smart_limit_entry,
2025-08-25T02:28:33+00:00,BTC/USDT,EXIT,LONG,0.00932093,5350.99891771,,-0.36958279
2025-08-25T02:28:33+00:00,BTC/USDT,ENTER,LONG,0.00935000,5371.91451311,smart_limit_entry,
2025-08-25T02:28:33+00:00,BTC/USDT,EXIT,LONG,0.00934093,5371.91451311,,-0.04870178
2025-08-25T02:28:33+00:00,BTC/USDT,ENTER,LONG,0.00929000,5406.34721300,smart_limit_entry,
2025-08-25T02:28:33+00:00,BTC/USDT,EXIT,LONG,0.00935094,5406.34721300,,0.32943577
2025-08-25T02:28:33+00:00,BTC/USDT,ENTER,LONG,0.00940000,5344.83376565,smart_limit_entry,
2025-08-25T02:28:33+00:00,BTC/USDT,EXIT,LONG,0.00939094,5344.83376565,,-0.04842954
2025-08-25T02:28:33+00:00,BTC/USDT,ENTER,LONG,0.00938000,5355.97184650,smart_limit_entry,
2025-08-25T02:28:33+00:00,BTC/USDT,EXIT,LONG,0.00938094,5355.97184650,,0.00502390
2025-08-25T02:28:33+00:00,BTC/USDT,ENTER,LONG,0.00940000,5344.60288460,smart_limit_entry,
2025-08-25T02:28:33+00:00,BTC/USDT,EXIT,LONG,0.00925093,5344.60288460,,-0.79674668
2025-08-25T02:28:33+00:00,BTC/USDT,ENTER,LONG,0.00930000,5397.78814855,smart_limit_entry,
2025-08-25T02:28:33+00:00,BTC/USDT,EXIT,LONG,0.00930093,5397.78814855,,0.00501994
2025-08-25T02:28:33+00:00,BTC/USDT,ENTER,LONG,0.00930000,5397.81513749,smart_limit_entry,
2025-08-25T02:28:34+00:00,BTC/USDT,EXIT,LONG,0.00929093,5397.81513749,,-0.04896358
2025-08-25T02:28:34+00:00,BTC/USDT,ENTER,LONG,0.00930000,5397.55189243,smart_limit_entry,
2025-08-25T02:28:34+00:00,BTC/USDT,EXIT,LONG,0.00929093,5397.55189243,,-0.04896119
2025-08-25T02:28:34+00:00,BTC/USDT,ENTER,LONG,0.00927000,5414.75561380,smart_limit_entry,
2025-08-25T02:28:34+00:00,BTC/USDT,EXIT,LONG,0.00928093,5414.75561380,,0.05917245
2025-08-25T02:28:34+00:00,BTC/USDT,ENTER,LONG,0.00924000,5432.65618641,smart_limit_entry,
2025-08-25T02:28:34+00:00,BTC/USDT,EXIT,LONG,0.00918092,5432.65618641,,-0.32097219
2025-08-25T02:28:34+00:00,BTC/USDT,ENTER,LONG,0.00918000,5466.41552863,smart_limit_entry,
2025-08-25T02:28:34+00:00,BTC/USDT,EXIT,LONG,0.00918092,5466.41552863,,0.00501817
2025-08-25T02:28:34+00:00,BTC/USDT,ENTER,LONG,0.00917000,5472.40408520,smart_limit_entry,
2025-08-25T02:28:34+00:00,BTC/USDT,EXIT,LONG,0.00919092,5472.40408520,,0.11447722
2025-08-25T02:28:34+00:00,BTC/USDT,ENTER,LONG,0.00915000,5484.99118277,smart_limit_entry,
2025-08-25T02:28:34+00:00,BTC/USDT,EXIT,LONG,0.00919092,5484.99118277,,0.22444035
2025-08-25T02:28:34+00:00,BTC/USDT,ENTER,LONG,0.00919000,5462.33855713,smart_limit_entry,
2025-08-25T02:28:34+00:00,BTC/USDT,EXIT,LONG,0.00921092,5462.33855713,,0.11427758
2025-08-25T02:28:34+00:00,BTC/USDT,ENTER,LONG,0.00922000,5445.18494786,smart_limit_entry,
2025-08-25T02:28:34+00:00,BTC/USDT,EXIT,LONG,0.00922092,5445.18494786,,0.00502046
2025-08-25T02:28:34+00:00,BTC/USDT,ENTER,LONG,0.00916000,5480.87950243,smart_limit_entry,
2025-08-25T02:28:34+00:00,BTC/USDT,EXIT,LONG,0.00919092,5480.87950243,,0.16946331
2025-08-25T02:28:34+00:00,BTC/USDT,ENTER,LONG,0.00916000,5481.80452052,smart_limit_entry,
2025-08-25T02:28:34+00:00,BTC/USDT,EXIT,LONG,0.00916092,5481.80452052,,0.00502133
2025-08-25T02:28:34+00:00,BTC/USDT,ENTER,LONG,0.00916000,5481.83192954,smart_limit_entry,
2025-08-25T02:28:34+00:00,BTC/USDT,EXIT,LONG,0.00918092,5481.83192954,,0.11466896
2025-08-25T02:28:34+00:00,BTC/USDT,ENTER,LONG,0.00915000,5488.44960903,smart_limit_entry,
2025-08-25T02:28:34+00:00,BTC/USDT,EXIT,LONG,0.00918092,5488.44960903,,0.16969189
2025-08-25T02:28:34+00:00,BTC/USDT,ENTER,LONG,0.00918000,5471.43774694,smart_limit_entry,
2025-08-25T02:28:34+00:00,BTC/USDT,EXIT,LONG,0.00920092,5471.43774694,,0.11446248
2025-08-25T02:28:34+00:00,BTC/USDT,ENTER,LONG,0.00918000,5472.06118091,smart_limit_entry,
2025-08-25T02:28:35+00:00,BTC/USDT,EXIT,LONG,0.00919092,5472.06118091,,0.05974944
2025-08-25T02:28:35+00:00,BTC/USDT,ENTER,LONG,0.00919000,5466.43189473,smart_limit_entry,
2025-08-25T02:28:35+00:00,BTC/USDT,EXIT,LONG,0.00918092,5466.43189473,,-0.04964613
2025-08-25T02:28:35+00:00,BTC/USDT,ENTER,LONG,0.00919000,5466.16178518,smart_limit_entry,
2025-08-25T02:28:35+00:00,BTC/USDT,EXIT,LONG,0.00920092,5466.16178518,,0.05969049
2025-08-25T02:28:35+00:00,BTC/USDT,ENTER,LONG,0.00916000,5484.38988321,smart_limit_entry,
2025-08-25T02:28:35+00:00,BTC/USDT,EXIT,LONG,0.00912091,5484.38988321,,-0.21437383
2025-08-25T02:28:35+00:00,BTC/USDT,ENTER,LONG,0.00911000,5513.31423036,smart_limit_entry,
2025-08-25T02:28:35+00:00,BTC/USDT,EXIT,LONG,0.00912091,5513.31423036,,0.06016128
2025-08-25T02:28:35+00:00,BTC/USDT,ENTER,LONG,0.00912000,5507.59876128,smart_limit_entry,
2025-08-25T02:28:35+00:00,BTC/USDT,EXIT,LONG,0.00914091,5507.59876128,,0.11518592
2025-08-25T02:28:35+00:00,BTC/USDT,ENTER,LONG,0.00914000,5496.17724276,smart_limit_entry,
2025-08-25T02:28:35+00:00,BTC/USDT,EXIT,LONG,0.00913091,5496.17724276,,-0.04994376
2025-08-25T02:28:35+00:00,BTC/USDT,ENTER,LONG,0.00911000,5514.00250392,smart_limit_entry,
2025-08-25T02:28:35+00:00,BTC/USDT,EXIT,LONG,0.00914091,5514.00250392,,0.17045987
2025-08-25T02:28:35+00:00,BTC/USDT,ENTER,LONG,0.00914000,5496.83652127,smart_limit_entry,
2025-08-25T02:28:35+00:00,BTC/USDT,EXIT,LONG,0.00915092,5496.83652127,,0.05999797
2025-08-25T02:28:35+00:00,BTC/USDT,ENTER,LONG,0.00915000,5491.15690742,smart_limit_entry,
2025-08-25T02:28:35+00:00,BTC/USDT,EXIT,LONG,0.00917092,5491.15690742,,0.11485853
2025-08-25T02:28:35+00:00,BTC/USDT,ENTER,LONG,0.00915000,5491.78454966,smart_limit_entry,
2025-08-25T02:28:35+00:00,BTC/USDT,EXIT,LONG,0.00916092,5491.78454966,,0.05994832
2025-08-25T02:28:35+00:00,BTC/USDT,ENTER,LONG,0.00914000,5498.12101153,smart_limit_entry,
2025-08-25T02:28:35+00:00,BTC/USDT,EXIT,LONG,0.00918092,5498.12101153,,0.22497212
2025-08-25T02:28:35+00:00,BTC/USDT,ENTER,LONG,0.00921000,5457.55425094,smart_limit_entry,
2025-08-25T02:28:35+00:00,BTC/USDT,EXIT,LONG,0.00920092,5457.55425094,,-0.04955459
2025-08-25T02:28:36+00:00,BTC/USDT,ENTER,LONG,0.00919000,5469.16179777,smart_limit_entry,
2025-08-25T02:28:36+00:00,BTC/USDT,EXIT,LONG,0.00922092,5469.16179777,,0.16911742
2025-08-25T02:28:36+00:00,BTC/USDT,ENTER,LONG,0.00919000,5470.08191432,smart_limit_entry,
2025-08-25T02:28:36+00:00,BTC/USDT,EXIT,LONG,0.00919092,5470.08191432,,0.00502701
2025-08-25T02:28:36+00:00,BTC/USDT,ENTER,LONG,0.00918000,5476.06798942,smart_limit_entry,
2025-08-25T02:28:36+00:00,BTC/USDT,EXIT,LONG,0.00919092,5476.06798942,,0.05979319
2025-08-25T02:28:36+00:00,BTC/USDT,ENTER,LONG,0.00920000,5464.48845676,smart_limit_entry,
2025-08-25T02:28:36+00:00,BTC/USDT,EXIT,LONG,0.00922092,5464.48845676,,0.11432803
2025-08-25T02:28:36+00:00,BTC/USDT,ENTER,LONG,0.00922000,5453.25490277,smart_limit_entry,
2025-08-25T02:28:36+00:00,BTC/USDT,EXIT,LONG,0.00924092,5453.25490277,,0.11410391
2025-08-25T02:28:36+00:00,BTC/USDT,ENTER,LONG,0.00923000,5447.96483194,smart_limit_entry,
2025-08-25T02:28:36+00:00,BTC/USDT,EXIT,LONG,0.00923092,5447.96483194,,0.00502847
2025-08-25T02:28:36+00:00,BTC/USDT,ENTER,LONG,0.00923000,5447.99207177,smart_limit_entry,
2025-08-25T02:28:36+00:00,BTC/USDT,EXIT,LONG,0.00925093,5447.99207177,,0.11399923
2025-08-25T02:28:36+00:00,BTC/USDT,ENTER,LONG,0.00927000,5425.09889796,smart_limit_entry,
2025-08-25T02:28:36+00:00,BTC/USDT,EXIT,LONG,0.00927093,5425.09889796,,0.00502907
2025-08-25T02:28:36+00:00,BTC/USDT,ENTER,LONG,0.00924000,5442.74006899,smart_limit_entry,
2025-08-25T02:28:36+00:00,BTC/USDT,EXIT,LONG,0.00921092,5442.74006899,,-0.15826944
2025-08-25T02:28:36+00:00,BTC/USDT,ENTER,LONG,0.00921000,5459.60963795,smart_limit_entry,
2025-08-25T02:28:36+00:00,BTC/USDT,EXIT,LONG,0.00921092,5459.60963795,,0.00502830
2025-08-25T02:28:36+00:00,BTC/USDT,ENTER,LONG,0.00918000,5477.47888677,smart_limit_entry,
2025-08-25T02:28:36+00:00,BTC/USDT,EXIT,LONG,0.00919092,5477.47888677,,0.05980859
2025-08-25T02:28:36+00:00,BTC/USDT,ENTER,LONG,0.00919000,5471.84402722,smart_limit_entry,
2025-08-25T02:28:36+00:00,BTC/USDT,EXIT,LONG,0.00920092,5471.84402722,,0.05975254
2025-08-25T02:28:36+00:00,BTC/USDT,ENTER,LONG,0.00919000,5472.16912263,smart_limit_entry,
2025-08-25T02:28:36+00:00,BTC/USDT,EXIT,LONG,0.00919092,5472.16912263,,0.00502892
2025-08-25T02:28:36+00:00,BTC/USDT,ENTER,LONG,0.00921000,5460.31332065,smart_limit_entry,
2025-08-25T02:28:36+00:00,BTC/USDT,EXIT,LONG,0.00923092,5460.31332065,,0.11424614
2025-08-25T02:28:36+00:00,BTC/USDT,ENTER,LONG,0.00921000,5460.93354940,smart_limit_entry,
2025-08-25T02:28:36+00:00,BTC/USDT,EXIT,LONG,0.00921092,5460.93354940,,0.00502952
